2019-07-28 03:04:58,b'RT @superhumman1234: Getting Choke slam onto barbwire \n( WWE UNDERTAKER STYLE  ) #superhumman #donttrythisathome #wwe https://t.co/nyk7p9Af\xe2\x80\xa6'
2019-07-28 03:04:22,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 03:04:12,b'RT @WWEShop: Did you win your #fantasyfootball league this year? Celebrate in style by getting your fantasy football champion side plates a\xe2\x80\xa6'
2019-07-28 03:04:10,b'RT @superhumman1234: Butt buster onto microwave \n( WWE JEFF HARDY STYLE ) #superhumman #donttrythisathome #WWE https://t.co/edRgykP7wq'
2019-07-28 03:03:56,"b'When @TheBigDogReign announce his leukemia, he showed Joe. Since he\xe2\x80\x99s back in full swing, he should be Joe on camer\xe2\x80\xa6 https://t.co/r4qWfj9KTK'"
2019-07-28 03:03:48,b'RT @WWE_NEWS_NBC: Who is YOUR TAG TEAM partner BASED ON YOUR BIRTH MONTH?\n\n#WWE https://t.co/oXtozufgmI'
2019-07-28 03:03:11,b'Isaiah Scott vs drew Gulak from 205 live was a masterpiece. #swerve #205Live #smackdown #wwe #SMACKVILLE'
2019-07-28 03:03:09,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 03:02:59,b'RT @TheSlopDrop1: #WWE #RAW #SDLive #AEWonTNT #WrestlingCommunity\nAnchor https://t.co/c27FdhRhea\niTunes https://t.co/scYMFN1MZI\niHeartradio\xe2\x80\xa6'
2019-07-28 03:02:52,b'add him too the #WWE #PokerTour https://t.co/XqcjRmAq2k'
2019-07-28 03:02:35,b'RT @wweliteguy: this &gt; .. #raw #wwe @wwebraywyatt https://t.co/vciFZJr29X'
2019-07-28 03:02:21,b'I guess I missed something. What is #SMACKVILLE? #WWE'
2019-07-28 03:02:19,"b""The rumor making the rounds is that WWE doesn't want to do another Evolution ppv until Rousey returns to the compan\xe2\x80\xa6 https://t.co/H0rz940y2u"""
2019-07-28 03:02:04,b'RT @Wrestlingdazeuk: \xe2\x9b\x94 #SMACKVILLE WATCH ALONG \xe2\x9b\x94\n\nFeaturing reaction to:\n\xe2\x80\xa2 Kofi Kingston vs Dolph Ziggler vs Samoa Joe\n\xe2\x80\xa2 Elias vs mystery o\xe2\x80\xa6'
2019-07-28 03:01:29,"b'RT @JDfromNY206: Cody Rhodes: ""I Wouldn\'t Be Surprised If #CMPunk Went Back To #WWE"", Major Details Revealed On The Arrest Of #JimmyUso &amp;\xe2\x80\xa6'"
2019-07-28 03:01:24,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 03:01:00,"b'""When Eddie snapped, he flicked a switch. And that\'s the problem. When he got mad, you couldn\'t change his mind.""\xe2\x80\xa6 https://t.co/zlCaIyTcSm'"
2019-07-28 03:00:44,b'RT @FabulousMischy: Honestly this what I care about tonight and it\xe2\x80\x99s a shame we didn\xe2\x80\x99t got to see it.. *sigh* it\xe2\x80\x99s just two pictures and th\xe2\x80\xa6'
2019-07-28 03:00:04,"b""RT @WWERamsey: Everyone's thoughts on this upcoming match?\n\n#Moxley #Nzo #CazXL #DeanAmbrose #EnzoAmore #BigCass #WWE #AEW https://t.co/ixw\xe2\x80\xa6"""
2019-07-28 03:00:03,b'@BcAmplified Whatever it is..... everyone gets one in #wwe anymore. Not compelling or interesting'
2019-07-28 02:59:36,b'RT @WWEMaverick: On the hunt for @RonKillings in Nashville TN\n\n#WWE @WWE #SMACKVILLE #Nashville #Maverick247 https://t.co/4fGDnCqg3L'
2019-07-28 02:59:30,b'RT @thejoshv: This guy is one of the coolest and most down to earth people I have ever known. Thank you for everything you have done for us\xe2\x80\xa6'
2019-07-28 02:59:30,b'RT @WWEMaverick: On the hunt for @RonKillings in Nashville TN\n\n#WWE @WWE #SMACKVILLE #Nashville #Maverick247 https://t.co/4fGDnCqg3L'
2019-07-28 02:59:03,"b'RT @WWEStats: Record Watch: The record for the most televised opportunities for the @WWE Championship before winning it is 9, and belongs t\xe2\x80\xa6'"
2019-07-28 02:58:48,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:58:42,b'RT @nodqdotcom: News and notes from the #WWE Smackville Special on the WWE Network https://t.co/jBEbwT1S7h https://t.co/30AG4emNNj'
2019-07-28 02:58:34,b'RT @WWEMaverick: On the hunt for @RonKillings in Nashville TN\n\n#WWE @WWE #SMACKVILLE #Nashville #Maverick247 https://t.co/4fGDnCqg3L'
2019-07-28 02:58:29,b'*** PHOTOS: @AlexaBliss_WWE Shows Off her New Tattoos ***\n\nhttps://t.co/xX631Uzlbm #WWE'
2019-07-28 02:58:19,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:58:15,b'#WWE #NXT Complete Results from tonights #NXTAtlanta\n\nhttps://t.co/jDBnEebBJn'
2019-07-28 02:57:26,b'RT @thejoshv: This guy is one of the coolest and most down to earth people I have ever known. Thank you for everything you have done for us\xe2\x80\xa6'
2019-07-28 02:57:20,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:57:04,b'News and notes from the #WWE Smackville Special on the WWE Network https://t.co/0kiFflCweP https://t.co/99SGKOAnlj'
2019-07-28 02:56:49,"b'In the space of 3 mths, KENTA went from 4-way dances that were overlooked by #WWE fans to wrestling a near-Broadway\xe2\x80\xa6 https://t.co/8ZHL7EY3hV'"
2019-07-28 02:56:43,b'RT @nodqdotcom: News and notes from the #WWE Smackville Special on the WWE Network https://t.co/jBEbwT1S7h https://t.co/30AG4emNNj'
2019-07-28 02:56:28,b'RT @nodqdotcom: News and notes from the #WWE Smackville Special on the WWE Network https://t.co/jBEbwT1S7h https://t.co/30AG4emNNj'
2019-07-28 02:56:26,"b'RT @SlicedWrestling: BREAKING\n\nMy Source Has Informed Me That Bray Wyatt, Harper, Rowan, And Daniel Bryan Were Spotted At Various Locations\xe2\x80\xa6'"
2019-07-28 02:56:20,b'RT @GrittyUrbanSaga: \xf0\x9f\x94\xb4CLASSIC HISTORICAL BATTLES! Episode 6 #WWE #RAW #Wrestling #TeamGritty https://t.co/mbo9UlA8TT'
2019-07-28 02:56:09,"b'RT @WWEStats: Record Watch: The record for the most televised opportunities for the @WWE Championship before winning it is 9, and belongs t\xe2\x80\xa6'"
2019-07-28 02:55:59,b'RT @thefestfl: This Sunday @FestWrestling is back! Save $5 by getting your ticket now!! #party #punk #equality #wrestling #wwe #indiewrestl\xe2\x80\xa6'
2019-07-28 02:55:50,"b""Never know what I'll find at Dollar Tree! #WWE https://t.co/IvMqn6RGbW"""
2019-07-28 02:55:36,b'News and notes from the #WWE Smackville Special on the WWE Network https://t.co/jBEbwT1S7h https://t.co/30AG4emNNj'
2019-07-28 02:55:35,b'RT @MontezFordWWE: ANYBODY CAN GET SMOKE.\n\n#StreetProfits are EVERYWHERE \n#WWE\n#NXT\n#NXTAtlanta TONIGHT https://t.co/cFD3pWgJ2Q'
2019-07-28 02:55:18,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:54:54,"b'@WWE @TripleH #WWE #HHH #HB!!! #Insecure #D!ck!!!,gotta stick your nose in any successful gimmicks b/c your origina\xe2\x80\xa6 https://t.co/A0xALykEDO'"
2019-07-28 02:54:50,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:54:19,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:53:57,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:53:53,"b""I know I'm late to the party, but #WWE could've had a women's match instead of that prolonged Elias segment where h\xe2\x80\xa6 https://t.co/sXBMHmYdot"""
2019-07-28 02:53:26,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:53:25,b'If it wasn\xe2\x80\x99t for @HeyHeyItsConrad I would not be watching my #wwe network nearly as much. #fact. How do I know this\xe2\x80\xa6 https://t.co/HEJVpn0SOu'
2019-07-28 02:53:02,"b'It was good to be back at @maoteen ! Congrats to this years winner!! Until next year \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb\xe2\x81\xa3\nNext stop, #wwespringfield\xe2\x80\xa6 https://t.co/zuarbnEGxq'"
2019-07-28 02:52:48,"b'RT @SlicedWrestling: BREAKING\n\nMy Source Has Informed Me That Bray Wyatt, Harper, Rowan, And Daniel Bryan Were Spotted At Various Locations\xe2\x80\xa6'"
2019-07-28 02:52:36,b'RT @WWEMaverick: On the hunt for @RonKillings in Nashville TN\n\n#WWE @WWE #SMACKVILLE #Nashville #Maverick247 https://t.co/4fGDnCqg3L'
2019-07-28 02:52:19,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:52:16,b'Throw back to one of my favorite memories as a wrestling fan. \n\n@JohnCena announces he has to leave for surgery. Th\xe2\x80\xa6 https://t.co/nCMPFCtQWI'
2019-07-28 02:52:06,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:51:37,"b""Joe's outward look of indifference in the background towards a #WWE Champion whose gimmick is throwing pancakes to\xe2\x80\xa6 https://t.co/4KWSQrb0Mv"""
2019-07-28 02:51:37,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:51:26,b'RT @WWE_NEWS_NBC: Who is YOUR TAG TEAM partner BASED ON YOUR BIRTH MONTH?\n\n#WWE https://t.co/oXtozufgmI'
2019-07-28 02:51:01,b'I guess the Women\xe2\x80\x99s triple threat match will happen this Tuesday and The New day Big E and Xavier Woods will face D\xe2\x80\xa6 https://t.co/nZOGK6vQ5T'
2019-07-28 02:50:55,b'GO SEE MY WWE SMACKVILLE  2019 REVIEW VIDEO \xe2\x9e\xa1\xef\xb8\x8f https://t.co/M4aBRHuffk #SMACKVILLE #WWE #AEW https://t.co/1nqldsVLa6'
2019-07-28 02:50:24,"b'RT @JDfromNY206: Cody Rhodes: ""I Wouldn\'t Be Surprised If #CMPunk Went Back To #WWE"", Major Details Revealed On The Arrest Of #JimmyUso &amp;\xe2\x80\xa6'"
2019-07-28 02:50:20,b'Check out #WWE UNIVERSAL CHAMPIONSHIP REPLICA TITLE https://t.co/yErPPno88Z @eBay'
2019-07-28 02:50:18,b'RT @GetDaTables: Corey Graves with the zinger of the night... \n\n#WWE #RAW https://t.co/ym999A52Iy'
2019-07-28 02:48:51,b'RT @GetDaTables: A very entertaining match between Mustafa Ali &amp; Nakamura. \n\nReally hope we get a another match between these 2 again. \n\n#W\xe2\x80\xa6'
2019-07-28 02:48:05,b'RT @RealDDP: Wanna send a Special Happy #BangDay to one of the most solid guys I\xe2\x80\x99ve ever know\xf0\x9f\x92\xa5 \n @TripleH aka Paul Levesque\nGod Bless you b\xe2\x80\xa6'
2019-07-28 02:48:00,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:47:42,b'RT @thejoshv: This guy is one of the coolest and most down to earth people I have ever known. Thank you for everything you have done for us\xe2\x80\xa6'
2019-07-28 02:45:55,b'Trending # 1 on twitter doesn\xe2\x80\x99t mean jack shit #WWE #SMACKVILLE https://t.co/yfJ5SvvWzP'
2019-07-28 02:45:53,b'RT @MarkinOut: The crowd accidentally booed a punch from Kofi.\n#WWE #SMACKVILLE'
2019-07-28 02:45:30,b'RT @ItsBondicated: @FightOwensFight delivering the stunner in slow-mo in #SMACKVILLE #WWE https://t.co/pCKKwANWVl'
2019-07-28 02:45:17,b'RT @TheRREmpire_: The Big Dog @WWERomanReigns\n at the Hobbs &amp; Shaw Press Junket in Hawaii\n\xf0\x9f\x94\xa5#romanreigns #romanempire #believeinthefight #ww\xe2\x80\xa6'
2019-07-28 02:45:06,b'Becky Lynch \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\n\n#wwe #WWERaw #WWE2K20 #WWESmackville #beckylynch #BeckyVsNatalya #TheMan #sethrollins https://t.co/8l1ogmXrN6'
2019-07-28 02:43:31,b'RT @WWEMaverick: On the hunt for @RonKillings in Nashville TN\n\n#WWE @WWE #SMACKVILLE #Nashville #Maverick247 https://t.co/4fGDnCqg3L'
2019-07-28 02:43:24,"b""RT @hot_celeb_pix: Ronda Rousey, she's always been so beautiful \xe2\x9d\xa4\xe2\x9d\xa4\xef\xb8\x8f #RondaRousey #UFC #WWE @RondaRousey https://t.co/sPuCo6HmaT"""
2019-07-28 02:42:59,b'RT @AdventurelandSt: Meet @WWEBrayWyatt at our store in @GloucesterPo this #Friday #August 8th at 6pm but will the #fiend show up? \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1 or wi\xe2\x80\xa6'
2019-07-28 02:42:43,b'RT @ringsidenews_: Which #WWE Title has the best design? https://t.co/uNiFAOf33R'
2019-07-28 02:42:23,b'RT @NYfigman: Fighters\n\n#rondarousey #alundrablayze #madusa #wrestling #prowrestling #wwe #mattel #wwf #actionfigures #figlife https://t.co\xe2\x80\xa6'
2019-07-28 02:42:20,b'RT @MontezFordWWE: ANYBODY CAN GET SMOKE.\n\n#StreetProfits are EVERYWHERE \n#WWE\n#NXT\n#NXTAtlanta TONIGHT https://t.co/cFD3pWgJ2Q'
2019-07-28 02:42:10,b'RT @RealDDP: Wanna send a Special Happy #BangDay to one of the most solid guys I\xe2\x80\x99ve ever know\xf0\x9f\x92\xa5 \n @TripleH aka Paul Levesque\nGod Bless you b\xe2\x80\xa6'
2019-07-28 02:41:38,"b'Not hate towards Kofi, but I thought Joe should have won. He deserves it so much, yet he gets treated like crap. He\xe2\x80\xa6 https://t.co/hYn4yJ8PMq'"
2019-07-28 02:41:26,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:41:18,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:41:10,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:41:00,"b""After sackville, we switched ut to some older ppv. 98's hell in a cell with The Undertaker vs Mankind was was hilar\xe2\x80\xa6 https://t.co/Kzgb0CcNT8"""
2019-07-28 02:40:52,"b'RT @WWEStats: Record Watch: The record for the most televised opportunities for the @WWE Championship before winning it is 9, and belongs t\xe2\x80\xa6'"
2019-07-28 02:40:48,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:40:46,"b""RT @WWEShop: Can't get enough @itsBayleyWWE? Check out all the new #Bayley merchandise at #WWEShop. The Grand Slam Championship commemorati\xe2\x80\xa6"""
2019-07-28 02:40:23,"b'#SMACKVILLE is the #1 trend... It was a 1 hour house show. While it was good wrestling, should not be trending #1 i\xe2\x80\xa6 https://t.co/y4sOJR4aJR'"
2019-07-28 02:40:23,b'RT @KatieLinendoll: Giveaway alert! \xf0\x9f\x9a\xa8 One ultimate WWE fan will win six new @OriginalFunko PLUS a year\xe2\x80\x99s subscription to WWE Network (which\xe2\x80\xa6'
2019-07-28 02:40:02,b'RT @VegasBadBoyz: Check out our latest episode with Hall Of Fame wrestler @RealStevieRay \n\nMore than just a wrestling interview.\n\nCheck it\xe2\x80\xa6'
2019-07-28 02:40:01,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:39:17,b'Two Goats! #WWE #RawReunion https://t.co/52V4brGMzb'
2019-07-28 02:38:49,b'Kofi Kingston Retains WWE Championship Against Samoa Joe &amp; Dolph Ziggler at SMACKVILLE #WRESTLING #WWE #RAW https://t.co/UJMOyK73Gr'
2019-07-28 02:38:38,b'Meet @WWEBrayWyatt at our store in @GloucesterPo this #Friday #August 8th at 6pm but will the #fiend show up? \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1 or\xe2\x80\xa6 https://t.co/4hPnGNaDj8'
2019-07-28 02:38:29,b'Smackville was good. #WWE #SMACKVILLE'
2019-07-28 02:38:25,b'RT @FabulousMischy: I haven\xe2\x80\x99t seen this gear on Charlotte in forever yo! \xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80 #WWE #SMACKVILLE https://t.co/lpT9wLDqAE'
2019-07-28 02:38:22,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:38:07,b'Do you want the heel Rollins back? https://t.co/hdJmI0l2WB #WWE #RAW #SmackDown'
2019-07-28 02:37:36,"b""If you're not watching #205Live - you need to go back and watch the star making match of @swerveconfident and\xe2\x80\xa6 https://t.co/ktmwcQ20v6"""
2019-07-28 02:37:10,b'Check out RONDA ROUSEY &amp; KURT ANGLE SIGNED #WWE #WRESTLEMANIA 34 COMMEMORATIVE PLAQUE https://t.co/IeypOAuE7m @eBay'
2019-07-28 02:36:49,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:36:40,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:36:27,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:35:58,b'This guy is one of the coolest and most down to earth people I have ever known. Thank you for everything you have d\xe2\x80\xa6 https://t.co/Cv66nrrCDe'
2019-07-28 02:35:27,"b'On this day in #WWE history: #RAW (7/27/15)\n\nIn an excellent main event, @JohnCena defeated Seth Rollins to retain the #USTitle.'"
2019-07-28 02:34:53,"b""New gear head to toe. Let's to this @EBPWrestling! #weightloss #referee #prowrestlingreferee #wwe #nxt @ East Bay P\xe2\x80\xa6 https://t.co/LCpT3vyOqh"""
2019-07-28 02:34:34,"b""RT @InfraDalek2: @WWEUniverse @WWENetwork @ShinsukeN @AliWWE If she's not on #SMACKVILLE or any #WWE event,then I'm not watching it!!\n\nAnd\xe2\x80\xa6"""
2019-07-28 02:34:28,b'RT @GetDaTables: A very entertaining match between Mustafa Ali &amp; Nakamura. \n\nReally hope we get a another match between these 2 again. \n\n#W\xe2\x80\xa6'
2019-07-28 02:33:27,b'UPDATE: WWE Figure Arena! https://t.co/TWfffeNSn3\n\n#WWE #Raw #SmackDownLIVE #Mattel #WWEFigures https://t.co/jMX1HLZ060'
2019-07-28 02:33:21,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:33:16,"b""Seeing some people claiming Ali is buried and his momentum is ruined after tonight. One, it's basically a house sho\xe2\x80\xa6 https://t.co/TAYAV2nS0s"""
2019-07-28 02:32:35,b'RT @WN_Net: Kofi Kingston (c) def. Samoa Joe and Dolph Ziggler to retain the #WWEChampionship.\n\n#WWE #SMACKVILLE'
2019-07-28 02:32:31,b'GOING LIVE!!!\n\nCome hangout with us &amp; talk wrestling!\n\nStarting off with the HUGE #AEW news &amp; Moxley interview. \n\nS\xe2\x80\xa6 https://t.co/dLIXZ4aO0m'
2019-07-28 02:32:07,b'Reason why Finn Balor did not appear at #WWE Smackville https://t.co/HKpbxGDddF https://t.co/FD8A54Gh97'
2019-07-28 02:31:45,b'RT @WWE_NEWS_NBC: Who is YOUR TAG TEAM partner BASED ON YOUR BIRTH MONTH?\n\n#WWE https://t.co/oXtozufgmI'
2019-07-28 02:31:18,b'RT @RealDDP: Wanna send a Special Happy #BangDay to one of the most solid guys I\xe2\x80\x99ve ever know\xf0\x9f\x92\xa5 \n @TripleH aka Paul Levesque\nGod Bless you b\xe2\x80\xa6'
2019-07-28 02:31:04,b'WWE Smackville 2019 Quick Results: Did Kofi Kingston Walk Away Still WWE Champion? Who Is Intercontinental Champion\xe2\x80\xa6 https://t.co/6wsKBPqyxp'
2019-07-28 02:30:05,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:30:02,"b'\xf0\x9f\x8e\xb6We are The Nation...of Domination\xf0\x9f\x8e\xb6 Watching old Raw episodes from \xe2\x80\x9898. The greatest era of wrestling, PERIOD.\xe2\x80\xa6 https://t.co/helBMcx0PM'"
2019-07-28 02:29:44,b'Recent vid of my gorgeous champ @WWERomanReigns From #hawaii \n#RomanReigns #RomanEmpire #WWE #TheGuy #TheBigDog\xe2\x80\xa6 https://t.co/johab4cewG'
2019-07-28 02:29:17,"b'That only means the #wwe women need to step it up, get involved in mens matches more. https://t.co/cUDBiR70P2'"
2019-07-28 02:29:11,b'\xe2\x9b\x94 #SMACKVILLE WATCH ALONG \xe2\x9b\x94\n\nFeaturing reaction to:\n\xe2\x80\xa2 Kofi Kingston vs Dolph Ziggler vs Samoa Joe\n\xe2\x80\xa2 Elias vs myster\xe2\x80\xa6 https://t.co/wghK8m7Wsu'
2019-07-28 02:29:06,b'Crazy story! @FinnBalor pulled from #WWESmackville RIGHT before event starts on @WWENetwork due to #WWE medical tea\xe2\x80\xa6 https://t.co/z3s8OvFulQ'
2019-07-28 02:29:05,b'What a great story of #Peige thanks #WWE @WWE @wweespanol https://t.co/yLQCTec5vT'
2019-07-28 02:28:52,b'Wishing the 14x #WWE World Champion and one of my all-time favourite wrestlers @TripleH Happy Birthday. Thank you f\xe2\x80\xa6 https://t.co/N2Gbm7KxJT'
2019-07-28 02:28:38,b'Watching #Summerslam from 1996. Wrestling was so good back then. Watching The British Bulldog vs. Psycho Sid curren\xe2\x80\xa6 https://t.co/x1OWBMkmAy'
2019-07-28 02:28:35,b'RT @JustaBBFan13: Spoiler alert: #wwe A impromptu #smackdownlive @itsBayleyWWE  vs @trishstratuscom will happen this Tuesday Trish wins bri\xe2\x80\xa6'
2019-07-28 02:28:31,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:28:19,"b'Check out #AJStyles - #WWE Elite ""Survivor Series 2018"" Exclusive https://t.co/ddzkLPRC4J #ebay'"
2019-07-28 02:27:54,b'RT @FabulousMischy: Honestly this what I care about tonight and it\xe2\x80\x99s a shame we didn\xe2\x80\x99t got to see it.. *sigh* it\xe2\x80\x99s just two pictures and th\xe2\x80\xa6'
2019-07-28 02:27:50,b'RT @WWEMaverick: On the hunt for @RonKillings in Nashville TN\n\n#WWE @WWE #SMACKVILLE #Nashville #Maverick247 https://t.co/4fGDnCqg3L'
2019-07-28 02:27:43,b'RT @DK_Hennessy: Good vibes and well wishes for a speedy recovery to @FinnBalor. \n\n#WWE #WWESmackville #SMACKVILLE https://t.co/bUi492cB2D'
2019-07-28 02:27:39,b'RT @WWEMaverick: On the hunt for @RonKillings in Nashville TN\n\n#WWE @WWE #SMACKVILLE #Nashville #Maverick247 https://t.co/4fGDnCqg3L'
2019-07-28 02:27:38,b'@wwe what happened to the #womens match #SMACKVILLE #WomensWrestling #wwe'
2019-07-28 02:27:33,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:27:16,"b""RT @WNSource: The show goes off the air, and we never got the SmackDown Women's Championship Match. #WWE #SMACKVILLE"""
2019-07-28 02:26:50,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:26:44,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:26:27,b'\xf0\x9f\x94\xb4CLASSIC HISTORICAL BATTLES! Episode 6 #WWE #RAW #Wrestling #TeamGritty https://t.co/mbo9UlA8TT'
2019-07-28 02:26:14,b'RT @GrittyUrbanSaga: \xf0\x9f\x94\xb7WWE SmackVille Live Hangout! #WWE #Smackville #SDLive #TeamGritty https://t.co/mbo9UlA8TT'
2019-07-28 02:26:05,b'RT @Victori07574137: Recent vid of my gorgeous champ @WWERomanReigns \xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4via Instagram story \n#RomanReigns #romanempire #WWESuperCard #wwe #\xe2\x80\xa6'
2019-07-28 02:25:54,b'RT @RealDDP: Wanna send a Special Happy #BangDay to one of the most solid guys I\xe2\x80\x99ve ever know\xf0\x9f\x92\xa5 \n @TripleH aka Paul Levesque\nGod Bless you b\xe2\x80\xa6'
2019-07-28 02:25:31,"b""Who's more entertainment to watch?#WWE #RAW #SDLive #247championship #247Title @RonKillings @WWEMaverick"""
2019-07-28 02:25:26,b'RT @RonKillings: Layin Low in #NashDown #WWE #raw #smackdown #thatzendurance #dancebreak #rtruth #ronkillings #24/7title #48/7champ https:/\xe2\x80\xa6'
2019-07-28 02:25:20,b'RT @KingNj90: Booker T should get re-inducted into the Hall Of Fame for this alone. \n\n#RAWReunion #WWE https://t.co/gC6JLDhpGd'
2019-07-28 02:25:09,b'RT @edwinc1017: #VXT @RachaelEversWWE and @DeonnaPurrazzo entrance from NXT Ft. Pierce #WWE #NXTFtPierce #Virtuosa https://t.co/vDWK4oK0mk'
2019-07-28 02:25:08,b'RT @RomanReignsNet: Gif of the Day! #romanreigns #wwe #romanempire (@WWERomanReigns) https://t.co/dWwTTi6JK2'
